fuel.consumption.country,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,Attribute24,Attribute25,Attribute26,Attribute27,Attribute28,Attribute29,Attribute30,Attribute31,Attribute32,Attribute33,Attribute34,Attribute35,Attribute36,Attribute37
8.3,2,7,9,6,13,2398,125,10,5900,550,6000,6000,11.79,4.4,7.1,10.7,1600,650,12.8,15,20,2,28,33,38,42,4839,1799,1505,2833,215,225,682,43.2,2.7,52,54
8.3,3,7,9,6,13,2393,121,11,6000,650,6800,9999,12.08,9999.0,6.6,9.5,1610,580,13.3,15,22,4,28,33,38,42,4796,1810,1479,2759,218,230,657,35.7,3.2439999999999998,50,54
8.3,2,7,9,6,13,2498,125,11,6000,650,9999,9999,11.42,9999.0,9999.0,11.0,1733,557,13.9,15,21,4,28,33,38,42,4898,1776,1505,2730,212,227,726,38.8,3.51,52,54
8.3,1,7,9,6,13,2946,140,11,5750,650,6800,9999,11.39,9999.0,9999.0,8.0,1455,695,10.4,15,21,4,28,33,39,42,4620,1748,1448,2670,225,267,693,37.2,3.81,50,54
8.3,1,7,9,5,12,1998,162,9,5750,9999,9999,9999,19.43,9999.0,9999.0,7.7,1520,580,9.4,15,21,2,29,33,38,42,4687,1826,1464,2700,235,309,9999.0,43.8,2.6439999999999997,52,54
8.3,5,8,10,4,12,2765,72,21,3200,9999,9999,9999,11.13,9999.0,9999.0,18.1,1650,860,22.9,16,25,1,29,35,40,44,4185,1780,1925,2530,135,245,9999.0,49.1,2758,51,59
8.3,1,7,11,4,12,1997,100,10,6000,9999,9999,9999,11.2,9999.0,9999.0,13.3,1400,480,14.0,15,21,1,28,33,38,42,4290,1695,1680,2550,175,178,0.9159999999999999,38.2,3.97,52,54
8.3,5,7,10,4,12,1995,94,9,6000,9999,9999,9999,10.96,9999.0,9999.0,9999.0,1350,400,14.4,15,24,2,28,33,38,42,3875,1710,1690,2200,150,174,9999.0,35.5,3531,50,54
8.3,5,7,10,4,12,1995,94,9,6000,9999,9999,9999,10.96,9999.0,9999.0,9999.0,1355,395,14.4,15,24,2,28,33,38,42,3885,1695,1685,2200,150,174,9999.0,35.5,3531,50,54
8.3,3,7,10,4,12,1998,94,10,5400,800,9999,9999,11.2,9999.0,9999.0,12.0,1230,410,13.1,15,23,2,28,33,39,42,3715,1695,1655,2200,167,178,9999.0,9999.0,3145,52,54
8.4,3,7,9,6,13,2799,150,10,5700,560,6000,6000,12.12,4.2,6.5,9.4,1650,600,11.0,15,20,2,28,33,38,42,4818,1799,1451,2833,223,270,632,41.1,2864,52,54
8.4,1,7,9,6,13,2598,110,10,5500,790,9999,9999,10.88,9999.0,8.2,11.4,1430,400,13.0,15,21,2,28,33,39,42,4366,1716,1381,2554,207,225,0.7020000000000001,36.0,3185,50,54
8.4,3,7,9,6,13,2771,142,11,6000,750,6500,9999,12.7,9999.0,5.9,8.5,1620,600,11.4,15,22,4,28,33,38,42,5041,1880,1440,2882,235,280,675,38.1,3.2439999999999998,50,54
8.4,3,7,9,6,13,2771,142,11,6000,750,6500,9999,12.7,9999.0,7.0,10.1,1660,600,11.7,15,22,4,28,33,38,42,5041,1880,1440,2882,232,280,675,50.6,2443,50,54
8.4,1,7,9,8,13,3697,191,11,6000,630,6600,7200,11.9,9999.0,6.1,8.1,1645,600,8.6,15,22,4,28,33,38,42,5041,1880,1440,2882,250,350,675,53.9,2294,50,56
8.4,1,7,9,6,13,2946,140,11,5500,650,6800,9999,11.39,9999.0,9999.0,9.6,1496,464,10.7,15,21,4,28,33,39,42,4524,1755,1400,2740,225,267,0.7070000000000001,42.6,2.6910000000000003,50,54
8.4,1,7,9,6,13,2946,140,11,5500,650,6800,9999,11.39,9999.0,9999.0,10.2,1591,534,11.4,15,21,4,28,33,39,42,4708,1794,1394,2850,230,267,639,40.1,2.9,50,54
8.4,1,7,9,6,13,2492,140,10,6300,9999,9999,9999,11.19,9999.0,9999.0,7.3,1330,490,9.5,15,21,4,28,33,38,42,4430,1745,1415,2595,230,222,639,35.3,3242,50,54
8.4,2,7,9,8,13,3996,209,11,6100,9999,6950,9999,11.79,9999.0,9999.0,7.0,1705,395,8.2,15,18,4,28,33,38,42,4760,1829,1306,2588,248,375,9999.0,50.7,2448,50,54
8.4,2,7,9,6,13,2799,150,10,5700,560,6000,6000,12.12,4.3,6.5,9.5,1630,650,10.9,15,20,2,28,33,38,42,4839,1799,1505,2833,225,270,726,45.7,2573,52,54
8.4,1,7,9,6,13,2946,140,11,5500,650,6800,9999,11.39,9999.0,9999.0,10.7,1655,605,11.8,15,21,4,28,33,39,42,4963,1794,1464,2850,225,267,741,40.1,2.9,50,54
8.4,1,7,9,6,13,2946,140,11,5500,650,6800,9999,11.39,9999.0,9999.0,9.9,1525,575,10.9,15,21,4,28,33,39,42,4740,1760,1500,2700,220,267,735,42.6,2688,50,54
8.4,1,7,9,5,12,1998,114,10,6500,9999,9999,9999,11.7,9999.0,9999.0,10.0,1510,580,13.2,15,21,2,28,33,38,42,4687,1826,1464,2700,205,186,9999.0,32.3,3.5980000000000003,50,54
8.4,1,7,9,5,12,1998,113,11,6500,750,7000,9999,11.7,9999.0,9999.0,12.0,1420,525,12.6,15,21,2,28,33,39,42,4466,1743,1470,2593,205,186,9999.0,44.5,2.66,50,54
8.4,6,7,10,4,12,1973,108,10,6300,750,9999,9999,11.59,9999.0,9999.0,10.5,1385,515,12.8,15,21,2,28,33,39,42,4530,1750,1675,2620,177,182,9999.0,33.1,3.74,50,54
8.4,6,7,10,4,12,1973,108,10,6300,750,9999,9999,11.59,9999.0,9999.0,12.5,1395,505,12.9,15,21,2,28,33,39,42,4530,1750,1675,2620,170,182,9999.0,36.4,3364,50,54
8.4,3,8,10,4,12,3200,121,17,3800,9999,9999,9999,14.65,9999.0,9999.0,13.2,1950,560,16.1,15,21,2,29,34,39,44,4280,1875,1845,2545,170,373,1088.0,9999.0,2863,51,59
8.4,5,7,10,4,12,1998,94,10,5500,750,9999,9999,11.26,9999.0,9999.0,9999.0,1715,800,18.2,15,20,2,28,33,39,42,4330,1841,1840,2480,154,179,9999.0,34.7,3.8680000000000003,50,54
8.5,2,7,9,8,13,5439,255,11,5500,650,6000,6000,11.78,3.0,4.1,5.4,1545,415,6.1,15,20,2,28,33,38,42,4567,1722,1371,2690,250,510,649,49.1,2.3409999999999997,52,54
8.5,3,7,9,6,13,2771,142,11,6000,9999,6600,9999,12.7,9999.0,7.4,10.1,1620,580,11.4,15,22,4,28,33,38,42,4796,1810,1452,2760,229,280,613,48.8,2372,50,54
8.5,2,7,9,8,13,3498,180,10,5800,600,9999,6500,12.39,9999.0,9999.0,6.9,1610,540,8.9,15,18,4,28,33,38,42,4775,1799,1439,2830,250,345,0.6729999999999999,40.8,2.9,50,56
8.5,2,7,9,6,14,3387,221,11,6800,700,7300,9999,12.99,9999.0,9999.0,5.2,1320,400,6.0,15,20,4,28,33,38,42,4430,1765,1305,2350,280,350,0.5820000000000001,40.3,2.8930000000000002,50,54
8.5,2,7,9,6,14,3387,221,11,6800,700,7300,9999,12.99,9999.0,9999.0,6.0,1365,400,6.2,15,20,4,28,33,38,42,4430,1765,1305,2350,275,350,0.5820000000000001,42.8,2.7,50,54
8.5,2,7,9,6,14,3387,221,11,6800,700,7300,9999,12.99,9999.0,9999.0,5.4,1395,400,6.3,15,20,4,28,33,38,42,4430,1765,1305,2350,280,350,0.5820000000000001,40.3,2.8930000000000002,50,54
8.5,2,7,9,6,14,3387,221,11,6800,700,7300,9999,12.99,9999.0,9999.0,6.2,1440,400,6.5,15,20,4,28,33,38,42,4430,1765,1305,2350,275,350,0.5820000000000001,42.8,2.7,50,54
8.5,2,7,9,6,13,2799,150,10,5700,560,6000,6000,12.12,4.3,6.6,9.5,1650,630,11.0,15,20,2,28,33,38,42,4839,1799,1505,2833,223,270,726,41.1,2864,52,54
8.5,2,7,9,6,13,2962,155,11,6000,650,9999,9999,11.45,9999.0,9999.0,10.0,1733,557,11.2,15,21,4,28,33,38,42,4898,1776,1505,2730,230,270,726,41.8,2.8,52,54
8.5,1,7,9,6,13,2946,140,11,5500,650,6800,9999,11.39,9999.0,9999.0,10.0,1442,558,10.3,15,21,4,28,33,39,42,4712,1755,1420,2740,222,267,0.7040000000000001,42.6,2.6910000000000003,50,54
8.5,1,7,9,6,13,2946,140,11,5750,650,6800,9999,11.39,9999.0,9999.0,9.1,1475,700,10.5,15,21,4,28,33,39,42,4620,1748,1448,2670,220,267,693,29.5,3886,50,54
8.5,1,7,11,4,12,1998,97,10,5500,800,9999,9999,11.32,9999.0,9999.0,12.1,1555,805,16.0,15,21,2,28,33,39,42,4454,1834,1714,2824,186,180,0.9420000000000001,36.6,3237,50,54
8.5,1,7,11,4,12,1998,97,10,5500,800,9999,9999,11.32,9999.0,9999.0,12.1,1555,805,16.0,15,21,2,28,33,39,42,4454,1834,1714,2824,186,180,0.9420000000000001,36.6,3237,50,54
8.5,1,7,11,4,12,1998,97,11,5500,800,9999,9999,11.32,9999.0,9999.0,13.4,1555,805,16.0,15,21,2,28,33,39,42,4454,1834,1714,2824,186,180,915,35.3,3352,50,54
8.5,1,7,11,4,12,1998,97,11,5500,800,9999,9999,11.32,9999.0,9999.0,13.4,1555,805,16.0,15,21,2,28,33,39,42,4454,1834,1714,2824,186,180,915,35.3,3352,50,54
8.5,1,7,11,4,12,1998,97,11,5500,800,9999,9999,11.32,9999.0,9999.0,13.4,1555,805,16.0,15,21,2,28,33,39,42,4470,1832,1714,2824,186,180,888,34.8,3.43,50,54
8.5,2,7,11,4,12,1998,93,10,6000,9999,9999,9999,10.63,9999.0,9999.0,12.2,1505,630,16.2,15,18,2,28,33,38,42,4320,1695,1855,2735,170,169,9999.0,32.3,3575,52,54
8.5,3,7,10,4,14,1994,125,9,5600,700,9999,9999,15.13,9999.0,9999.0,9.3,1485,485,11.9,15,21,2,29,33,38,42,4460,1735,1580,2525,189,240,0.9009999999999999,42.6,2852,52,54
8.6,1,7,9,6,13,2771,128,10,5500,750,6500,6700,11.34,9999.0,6.8,9.8,1430,400,11.2,15,21,2,28,33,38,42,4366,1716,1381,2554,218,250,0.7020000000000001,37.0,3.11,50,54
8.6,1,7,9,6,13,2492,140,10,6300,9999,9999,9999,11.19,9999.0,9999.0,8.4,1490,510,10.6,15,21,4,28,33,38,42,4723,1810,1415,2702,225,222,9999.0,35.5,3.2569999999999997,50,54
8.6,1,7,9,6,13,2492,140,10,6300,9999,9999,9999,11.19,9999.0,9999.0,8.5,1350,500,9.6,15,21,4,28,33,38,42,4430,1745,1415,2595,227,222,639,37.7,3.42,50,54
8.6,1,7,9,4,12,1998,98,10,5900,9999,9999,9999,10.76,9999.0,9999.0,13.8,1272,498,13.0,15,21,2,28,33,39,42,4731,1770,1420,2659,180,171,9999.0,43.1,2.6,50,54
8.6,3,7,9,6,13,2799,150,10,5700,560,6000,6000,12.12,4.5,7.0,10.2,1740,620,11.6,15,20,2,28,33,38,42,4839,1799,1505,2833,217,270,0.7070000000000001,41.1,2864,52,54
8.6,2,7,9,8,13,4266,205,10,5750,650,6000,6000,11.78,3.3,4.9,6.9,1700,630,8.3,15,20,2,28,33,38,42,4839,1799,1509,2833,243,400,0.7070000000000001,50.3,2343,52,54
8.6,3,7,9,6,13,2771,142,11,6000,9999,6600,9999,12.7,9999.0,7.6,10.5,1675,580,11.8,15,22,4,28,33,38,42,4796,1810,1479,2759,227,280,679,48.8,2372,50,54
8.6,1,7,9,6,13,2492,140,10,6300,9999,9999,9999,11.19,9999.0,9999.0,7.4,1370,495,9.8,15,21,4,28,33,38,42,4430,1745,1420,2595,230,222,639,36.0,3242,50,54
8.6,1,7,9,4,12,1998,98,10,5900,9999,9999,9999,10.76,9999.0,9999.0,13.8,1336,528,13.6,15,21,2,28,33,39,42,4750,1785,1495,2659,180,171,9999.0,43.1,2.6,50,54
8.6,1,7,11,4,12,2295,107,10,5500,875,9999,9999,11.12,9999.0,9999.0,11.9,1679,771,15.7,15,18,2,28,33,38,42,4620,1810,1730,2835,187,203,884,33.7,3.3960000000000004,52,54
8.6,1,7,11,4,12,1984,85,10,5000,800,9999,9999,10.77,9999.0,11.3,17.2,1669,781,19.6,15,21,1,28,33,38,42,4620,1810,1730,2846,172,170,831,31.8,3.7,50,54
8.6,1,7,11,4,12,1998,89,10,5750,800,6500,9999,10.69,9999.0,9999.0,13.1,1510,790,17.0,15,21,1,28,33,39,42,4454,1834,1714,2824,177,170,0.9420000000000001,34.6,3352,50,54
8.6,1,7,11,4,12,1998,97,10,5500,800,9999,9999,11.32,9999.0,9999.0,12.1,1555,805,16.0,15,21,2,28,33,39,42,4454,1834,1714,2824,186,180,0.9420000000000001,34.6,3352,50,54
8.6,1,7,11,4,12,1998,89,10,5750,800,6500,9999,10.69,9999.0,9999.0,13.1,1510,790,17.0,15,21,1,28,33,39,42,4454,1834,1714,2824,177,170,915,34.6,3352,50,54
8.6,3,7,10,4,12,1795,88,11,5550,9999,6500,9999,11.55,9999.0,9999.0,11.9,1380,580,15.7,15,21,2,28,33,39,42,4382,1805,1757,2555,165,165,1.02,46.3,2.7260000000000004,50,54
8.6,3,7,10,4,12,1795,88,11,5550,9999,6500,9999,11.55,9999.0,9999.0,11.9,1425,535,16.2,15,21,2,28,33,39,42,4382,1805,1757,2555,165,165,1.01,46.3,2.7260000000000004,50,54
8.6,3,8,10,4,12,3200,121,17,3800,9999,9999,9999,14.65,9999.0,9999.0,13.8,2080,730,17.2,15,21,2,29,34,39,44,4795,1875,1855,2780,170,373,1088.0,9999.0,2863,51,59
8.6,1,7,11,4,12,1991,90,10,5800,9999,9999,9999,11.05,9999.0,9999.0,14.2,1600,630,17.8,15,21,2,28,33,38,42,4750,1830,1775,2840,180,175,9999.0,34.2,3464,52,54
8.6,5,8,10,4,12,2664,92,22,3600,9999,9999,9999,13.11,9999.0,9999.0,15.7,1745,765,19.0,16,27,1,29,35,39,44,4217,1755,1830,2450,155,278,9999.0,37.9,3548,51,59
8.6,2,8,11,4,12,2477,59,21,3900,9999,9999,9999,10.65,9999.0,9999.0,21.5,1847,703,31.3,15,21,1,29,0,40,44,4695,1820,1885,2810,145,210,1151.0,36.4,3342,51,0
8.6,2,8,11,4,12,2477,59,21,3900,9999,9999,9999,10.65,9999.0,9999.0,21.5,1817,833,30.8,15,21,1,29,0,40,44,4695,1820,1885,2810,145,210,1151.0,36.4,3342,51,0
8.7,3,7,9,6,13,2671,195,9,5800,9999,6800,9999,18.82,9999.0,3.9,5.7,1540,550,7.9,15,22,4,31,33,38,42,4483,1733,1396,2607,250,400,629,41.2,2812,50,54
8.7,1,7,9,6,13,2959,162,10,6300,700,7000,9999,11.47,9999.0,9999.0,6.7,1415,405,8.7,15,21,4,28,33,38,42,4285,1780,1318,2540,240,270,9999.0,40.7,2.8,52,54
8.7,1,7,9,6,13,2959,162,10,6300,700,7000,9999,11.47,9999.0,9999.0,6.7,1405,405,8.7,15,21,4,28,33,38,42,4285,1780,1318,2540,250,270,9999.0,40.7,2.8,52,54
8.7,2,7,9,8,13,3996,209,11,6100,9999,6950,9999,11.79,9999.0,9999.0,6.7,1615,395,7.7,15,18,4,28,33,38,42,4760,1829,1296,2588,251,375,9999.0,50.7,2448,50,54
8.7,1,7,9,4,12,1793,85,10,5750,9999,9999,9999,10.65,9999.0,9999.0,13.9,1258,492,14.8,15,21,2,28,33,39,42,4731,1770,1420,2659,178,152,9999.0,28.8,3878,50,54
8.7,2,7,9,6,13,2398,125,10,5900,550,6000,6000,11.79,5.0,7.9,11.4,1625,625,13.0,15,20,2,28,33,38,42,4839,1799,1505,2833,212,225,682,38.9,3.46,52,54
8.7,3,7,9,6,13,3199,165,10,5600,575,6000,6000,12.37,3.8,6.1,9.2,1740,620,10.5,15,20,2,28,33,38,42,4839,1799,1505,2833,225,315,0.7070000000000001,46.2,2548,52,54
8.7,1,7,9,6,13,2492,140,10,6300,9999,9999,9999,11.19,9999.0,9999.0,8.5,1400,495,10.0,15,21,4,28,33,38,42,4430,1745,1420,2595,227,222,639,38.4,3.42,50,54
8.7,1,7,9,4,12,1793,85,10,5750,9999,9999,9999,10.65,9999.0,9999.0,13.9,1312,528,15.4,15,21,2,28,33,39,42,4750,1785,1495,2659,178,152,9999.0,40.4,2764,50,54
8.7,5,8,10,4,12,2664,92,22,3600,9999,9999,9999,13.11,9999.0,9999.0,16.7,1875,705,20.4,16,27,1,29,35,39,44,4697,1755,1850,2650,155,278,9999.0,37.9,3548,51,59
8.7,1,7,11,4,12,2362,115,10,5600,9999,9999,9999,11.97,9999.0,9999.0,11.2,1585,815,13.8,15,23,2,28,33,38,42,4750,1790,1770,2900,180,225,9999.0,39.7,2.9819999999999998,50,54
8.7,1,7,11,4,12,2362,115,10,5600,9999,9999,9999,11.97,9999.0,9999.0,11.2,1595,760,13.9,15,23,2,28,33,38,42,4750,1790,1810,2900,180,225,9999.0,39.7,2.9819999999999998,50,54
8.7,1,7,11,4,12,2362,115,10,5600,9999,9999,9999,11.97,9999.0,9999.0,11.2,1600,670,13.9,15,23,2,28,33,38,42,4750,1790,1820,2900,180,225,9999.0,40.7,2.9819999999999998,50,54
8.7,5,8,10,4,12,2999,117,19,3900,9999,9999,9999,13.95,9999.0,9999.0,18.8,2039,771,17.4,15,21,2,29,34,39,43,4365,1835,1835,2330,160,333,9999.0,40.5,3388,51,57
8.7,5,8,10,4,12,2999,117,19,3900,9999,9999,9999,13.95,9999.0,9999.0,16.5,2145,665,18.3,15,21,2,29,34,39,43,4795,1835,1840,2760,160,333,9999.0,40.5,3388,51,57
8.7,1,7,11,4,12,2429,110,9,5250,750,9999,9999,11.85,9999.0,9999.0,9999.0,1740,675,15.8,15,21,2,28,33,39,42,4733,1950,1802,2878,175,229,9999.0,46.6,2594,52,54
8.7,1,7,11,4,12,2429,110,9,5250,750,9999,9999,11.85,9999.0,9999.0,9999.0,1785,655,16.2,15,21,2,28,33,39,42,5070,1950,1802,3030,175,229,9999.0,46.6,2594,52,54
8.8,2,7,9,8,13,4966,225,10,5600,650,6000,6000,11.64,3.2,4.7,6.5,1820,390,8.1,15,20,2,28,33,38,42,4499,1809,1288,2515,250,460,0.65,54.2,2.2,52,54
8.8,2,7,9,8,13,5439,260,11,5500,650,6000,6000,12.25,2.9,4.2,5.7,1640,570,6.3,15,20,2,28,33,38,42,4818,1799,1411,2833,250,530,629,50.2,2.3409999999999997,52,54
8.8,1,7,9,6,13,2771,128,10,5500,750,6500,6700,11.34,9999.0,7.8,11.1,1445,400,11.3,15,21,2,28,33,38,42,4366,1716,1381,2554,217,250,0.7020000000000001,38.6,3.0,50,54
8.8,3,7,9,6,13,2671,169,9,5800,700,6800,9999,14.58,9999.0,5.6,8.2,1675,580,9.9,15,22,4,31,33,38,42,4796,1810,1452,2759,242,310,613,51.3,2294,50,54
8.8,2,7,9,8,13,3498,180,10,5800,600,9999,6500,12.39,9999.0,9999.0,7.6,1655,540,9.2,15,18,4,28,33,38,42,4775,1799,1439,2830,247,345,0.6729999999999999,51.0,2344,50,56
8.8,3,7,9,6,14,3387,221,11,6800,700,7300,9999,12.99,9999.0,9999.0,5.2,1375,400,6.2,15,20,4,28,33,38,42,4430,1765,1305,2350,280,350,0.5820000000000001,40.3,2.8930000000000002,50,54
8.8,3,7,9,6,14,3387,221,11,6800,700,7300,9999,12.99,9999.0,9999.0,6.0,1420,400,6.4,15,20,4,28,33,38,42,4430,1765,1305,2350,275,350,0.5820000000000001,42.8,2.7,50,54
8.8,3,7,9,6,14,3387,221,11,6800,700,7300,9999,12.99,9999.0,9999.0,5.4,1450,400,6.6,15,20,4,28,33,38,42,4430,1765,1305,2350,280,350,0.5820000000000001,40.3,2.8930000000000002,50,54
8.8,3,7,9,6,14,3387,221,11,6800,700,7300,9999,12.99,9999.0,9999.0,6.2,1495,400,6.8,15,20,4,28,33,38,42,4430,1765,1305,2350,275,350,0.5820000000000001,42.8,2.7,50,54
8.8,1,7,9,5,12,1998,114,10,6500,9999,9999,9999,11.7,9999.0,9999.0,9999.0,1470,550,12.9,15,21,2,28,33,38,42,4687,1826,1462,2700,210,186,9999.0,44.6,2.64,50,54
8.8,2,7,9,8,13,3996,209,11,6100,9999,6950,9999,11.79,9999.0,9999.0,7.3,1710,550,8.2,15,18,4,28,33,38,42,5024,1799,1314,2870,240,375,9999.0,50.7,2448,50,54
8.8,2,7,9,8,13,3996,209,11,6100,9999,6950,9999,11.79,9999.0,9999.0,7.3,1800,460,8.6,15,18,4,28,33,38,42,5149,1799,1333,2995,240,375,9999.0,50.5,2448,50,54
8.8,2,7,9,8,13,3996,209,11,6100,9999,6950,9999,11.79,9999.0,9999.0,7.4,1730,530,8.3,15,18,4,28,33,38,42,5149,1799,1333,2995,240,375,9999.0,50.5,2448,50,54
8.8,2,7,9,6,13,2977,188,10,6800,750,7800,7500,11.99,9999.0,9999.0,9999.0,1410,200,7.5,15,21,4,28,33,39,42,4425,1810,1175,2530,260,284,0.57,36.4,3159,52,54
8.8,2,7,9,6,13,2977,188,10,6800,750,7800,7500,11.99,9999.0,9999.0,9999.0,1455,175,7.7,15,21,4,28,33,39,42,4425,1810,1175,2530,260,284,0.57,36.4,3159,52,54
8.8,2,7,9,6,12,2997,163,11,5800,9999,9999,9999,12.5,9999.0,9999.0,8.2,1665,455,10.2,15,23,2,28,33,38,42,4805,1800,1445,2800,230,298,9999.0,42.2,2722,52,54
8.8,3,7,9,6,13,2671,195,9,5800,9999,6800,9999,18.82,9999.0,4.0,5.8,1570,550,8.1,15,22,4,31,33,38,42,4488,1733,1396,2607,250,400,653,41.2,2812,50,54
8.8,3,7,9,6,13,2671,169,9,5800,700,6800,9999,14.58,9999.0,5.7,8.4,1730,580,10.2,15,22,4,31,33,38,42,4796,1810,1479,2759,240,310,679,51.3,2294,50,54
8.8,3,7,9,5,12,2435,142,9,5100,9999,9999,9999,13.93,9999.0,9999.0,8.5,1652,508,11.6,15,21,2,29,33,38,42,4722,1761,1452,2654,220,270,9999.0,38.9,2975,50,54
8.8,3,7,9,5,12,2435,142,9,5100,9999,9999,9999,13.93,9999.0,9999.0,8.7,1631,489,11.5,15,21,2,29,33,38,42,4722,1761,1481,2661,215,270,687,38.9,2975,50,54
8.8,1,7,11,4,12,1984,85,10,5000,800,9999,9999,10.77,9999.0,11.3,17.2,1664,786,19.6,15,21,1,28,33,38,42,4620,1810,1730,2835,172,170,831,32.0,3.6489999999999996,50,54
8.8,1,7,11,6,13,2792,128,10,5800,700,9999,9999,10.58,9999.0,7.9,11.8,1709,741,13.4,15,24,2,28,33,38,42,4620,1810,1762,2846,199,235,831,35.1,3.2680000000000002,50,54
8.8,1,7,11,4,12,2254,110,9,5700,9999,9999,9999,11.15,9999.0,9999.0,12.0,1490,710,13.5,15,21,1,28,33,39,42,4760,1790,1675,2830,185,200,9999.0,37.9,3125,52,54
8.8,1,7,11,4,12,2254,110,9,5700,9999,9999,9999,11.15,9999.0,9999.0,12.0,1490,710,13.5,15,21,1,28,33,39,42,4760,1790,1640,2830,185,200,9999.0,37.9,3125,52,54
8.8,5,8,10,4,12,2953,116,18,3600,9999,9999,9999,13.75,9999.0,9999.0,15.0,2200,650,19.0,15,24,2,29,34,39,48,4395,1840,1840,2398,160,323,9999.0,9999.0,3.7230000000000003,51,0
8.8,5,8,10,4,12,2953,116,18,3600,9999,9999,9999,13.75,9999.0,9999.0,15.0,2200,650,19.0,15,24,2,29,34,39,48,4440,1930,1840,2398,160,323,9999.0,38.3,3.7230000000000003,51,0
8.8,5,8,10,4,12,2953,116,18,3600,9999,9999,9999,15.06,9999.0,9999.0,15.0,2335,745,20.1,15,24,2,29,34,39,48,4965,1840,1855,2968,160,354,9999.0,9999.0,3.7230000000000003,51,0
8.8,5,8,10,4,12,2953,116,18,3600,9999,9999,9999,15.06,9999.0,9999.0,15.0,2335,745,20.1,15,24,2,29,34,39,48,5010,1930,1855,2398,160,354,9999.0,38.3,3.7230000000000003,51,0
8.9,2,7,9,8,13,4966,220,10,5500,650,6000,6000,11.64,3.1,4.6,6.5,1790,530,8.1,15,20,2,28,33,38,42,4993,1857,1398,2885,250,460,616,9999.0,2.3409999999999997,52,56
8.9,3,7,9,8,13,3697,191,11,6000,630,6600,7200,11.9,9999.0,6.2,8.6,1725,600,9.0,15,22,4,28,33,38,42,5041,1880,1440,2880,250,350,675,53.9,2294,50,56
8.9,3,7,9,6,13,2671,169,9,5800,700,6800,9999,14.58,9999.0,5.1,7.1,1630,580,9.6,15,22,4,31,33,38,42,4796,1810,1452,2759,245,310,613,41.8,2812,50,54
8.9,2,7,9,8,13,4398,210,10,5400,600,9999,9999,12.57,9999.0,9999.0,6.2,1630,540,7.8,15,18,4,28,33,38,42,4775,1799,1439,2830,250,440,0.6729999999999999,51.2,2332,50,56
8.9,2,7,9,6,14,3600,265,12,7200,700,7600,9999,12.92,9999.0,9999.0,4.8,1350,280,5.1,15,20,4,28,33,38,42,4430,1765,1270,2350,302,370,0.5820000000000001,40.4,2859,50,54
8.9,1,7,9,6,13,2959,150,10,6300,9999,9999,9999,11.47,9999.0,9999.0,8.0,1510,510,10.1,15,21,2,28,33,38,42,4687,1826,1462,2700,225,270,9999.0,46.5,2488,50,54
8.9,2,7,9,8,13,5665,253,10,5400,9999,9999,9999,10.71,9999.0,9999.0,5.2,1463,282,5.8,16,24,1,28,33,38,42,4560,1869,1214,2656,274,483,9999.0,9999.0,1.7,50,56
8.9,2,7,9,8,13,5665,253,10,5400,9999,9999,9999,10.71,9999.0,9999.0,5.2,1469,276,5.8,16,24,1,28,33,38,42,4560,1869,1214,2656,274,483,9999.0,9999.0,1.7,50,56
8.9,3,7,9,6,13,2671,169,9,5800,700,6800,9999,14.58,9999.0,5.3,7.3,1690,580,10.0,15,22,4,31,33,38,42,4796,1810,1479,2759,243,310,679,41.8,2812,50,54
8.9,1,7,11,6,13,2792,128,10,5800,700,9999,9999,10.58,9999.0,9999.0,10.5,1691,709,13.2,15,24,2,28,33,38,42,4620,1810,1730,2835,199,235,884,35.1,3.2680000000000002,50,54
8.9,1,7,11,6,13,2792,128,10,5800,700,9999,9999,10.58,9999.0,9999.0,11.0,1721,729,13.4,15,24,2,28,33,38,42,4620,1810,1730,2835,195,235,884,33.7,3.3960000000000004,50,54
8.9,1,7,11,6,13,2946,140,11,5750,650,9999,9999,11.39,9999.0,9999.0,10.6,1680,830,12.0,15,21,4,28,33,39,42,4517,1810,1692,2702,203,267,0.85,48.5,2496,50,54
8.9,1,7,11,6,13,2946,140,11,5750,650,9999,9999,11.39,9999.0,9999.0,10.6,1720,790,12.3,15,21,4,28,33,39,42,4787,1810,1690,2874,206,267,9999.0,48.5,2496,50,54
8.9,3,8,10,6,12,2497,100,23,4400,9999,9999,9999,13.59,9999.0,9999.0,14.3,2100,680,21.0,15,21,1,29,35,39,44,4713,1855,1817,2745,162,270,9999.0,52.1,2.5839999999999996,51,57
8.9,1,7,11,6,13,2497,121,10,6500,725,9999,9999,11.17,9999.0,9999.0,13.8,1761,664,14.6,15,21,4,28,33,38,42,4890,1900,1730,2905,185,222,9999.0,37.4,3235,50,54
9.0,2,7,9,12,13,5786,270,10,5500,650,6000,6000,11.51,3.0,4.5,6.3,1880,500,7.0,15,20,2,28,33,38,42,4993,1857,1398,2885,250,530,616,9999.0,2.3409999999999997,50,54
9.0,2,7,9,8,13,4266,205,10,5750,650,6000,6000,11.78,3.6,5.3,7.4,1680,400,8.2,15,20,2,28,33,38,42,4567,1722,1380,2690,250,400,696,48.6,2.3819999999999997,52,54
