target,u1,u2,u3,u4,u5,u6,u7
0.31246684,0.37783651,0.72557006,0.67336285,0.36012142,0.70590895,0.47528442,0.45769113
0.28446528,0.37023389,0.71411029,0.68422091,0.36020071,0.72346191,0.51179444,0.50496057
0.26877011,0.36545888,0.71548712,0.68195913,0.36028028,0.74101488,0.537981,0.53084298
0.25432322,0.36078117,0.68990681,0.67491482,0.36035985,0.74627709,0.54998513,0.52511351
0.23840142,0.35610347,0.68438773,0.67838825,0.36043914,0.73080719,0.49851024,0.4771689
0.22518005,0.35142576,0.69704447,0.68726577,0.36051871,0.71533729,0.47527033,0.46464773
0.21285121,0.34674742,0.69147969,0.67575699,0.360598,0.69986739,0.45058917,0.45106085
0.20160372,0.34206971,0.69869106,0.67861539,0.36067757,0.68439749,0.41103391,0.41267982
0.19274569,0.33739201,0.7227486,0.67439417,0.36075714,0.69024717,0.42762781,0.39296599
0.18150876,0.3327143,0.71736072,0.6744736,0.36083643,0.69929964,0.45190836,0.43041844
0.17246699,0.3280366,0.69471832,0.67881413,0.360916,0.7083508,0.48807098,0.47058895
0.16363968,0.33200581,0.68764257,0.67369396,0.36099529,0.71740328,0.51540773,0.47257456
0.15227901,0.342665,0.72340606,0.68165603,0.36107486,0.72645443,0.56461199,0.52502499
0.14446048,0.36037859,0.70462437,0.67126145,0.36115443,0.73811304,0.55566562,0.51130273
0.13889431,0.37809218,0.68664755,0.67971194,0.36123372,0.75140131,0.57504968,0.56855578
0.13459367,0.39580577,0.69103893,0.69436417,0.36131329,0.73205703,0.53876813,0.51799897
0.12991322,0.38930214,0.68325561,0.67862882,0.36139258,0.71271276,0.52050138,0.48525369
0.12435975,0.36877875,0.71467193,0.67232155,0.36147215,0.70247221,0.45328075,0.4317983
0.11647535,0.34825535,0.69012498,0.67164973,0.36155171,0.69356693,0.41667058,0.39594789
0.11647571,0.32773196,0.72808047,0.65609049,0.36163101,0.69433445,0.43091404,0.39484573
0.11096537,0.31400157,0.68887788,0.67469229,0.36171057,0.70951653,0.49155908,0.47627156
0.10545334,0.31591399,0.71607676,0.66959092,0.36178987,0.71880688,0.49304258,0.46679997
0.09873445,0.31782705,0.70878579,0.67418622,0.36186944,0.73608123,0.50994007,0.5019023
0.08944052,0.31973947,0.68697038,0.67398709,0.361949,0.74645846,0.49372643,0.47477887
0.08959791,0.32165253,0.67419865,0.67293659,0.36199735,0.73017241,0.49065615,0.47477887
0.08520011,0.32356495,0.70335074,0.67838825,0.36197276,0.71388506,0.44830916,0.45154163
0.08051138,0.32547801,0.69769014,0.66993662,0.36194845,0.69759902,0.42781873,0.41902024
0.07495935,0.31603292,0.7040362,0.66997422,0.36192414,0.68131298,0.42519913,0.39873886
0.07176803,0.3061967,0.68467076,0.67192406,0.36189983,0.6647838,0.41525906,0.38633571
0.07060892,0.29636048,0.70603952,0.67560544,0.36187551,0.64225907,0.37813718,0.35793482
0.06822251,0.28652426,0.7203001,0.6821832,0.36185092,0.61973434,0.37920755,0.33357633
0.06713158,0.27668804,0.69344469,0.68439816,0.36182661,0.59720961,0.35487066,0.32885181
0.06518323,0.26685119,0.70684144,0.65768044,0.3618023,0.58995764,0.37288703,0.3468126
0.06710544,0.25701497,0.71651015,0.69356919,0.36177799,0.58494251,0.40146941,0.36555618
0.06826342,0.24717875,0.69485984,0.67616408,0.3617534,0.58116407,0.40457256,0.34541538
0.07188621,0.23734253,0.70371632,0.66941597,0.36172909,0.58216684,0.44512151,0.3899841
0.07285896,0.22750631,0.70553537,0.67811354,0.36170477,0.58593213,0.43257124,0.38547481
0.07962726,0.21767009,0.69258381,0.6803945,0.36168046,0.59206174,0.40781497,0.38096379
0.08732173,0.20499036,0.69012498,0.67455493,0.36165615,0.58587956,0.40693395,0.3764545
0.08958768,0.18906136,0.69457681,0.68517396,0.36163156,0.56916245,0.38336698,0.34130356
0.10536768,0.17313235,0.69047287,0.67854901,0.36160725,0.55143075,0.34890694,0.29777278
0.11335689,0.15720335,0.71607824,0.66029252,0.36158293,0.50863389,0.34890694,0.29326175
0.1198394,0.14127435,0.72528703,0.67330607,0.36155862,0.47098096,0.33499053,0.2923106
0.12894469,0.12534534,0.69423186,0.67456453,0.36153431,0.42988999,0.34886625,0.31527361
0.13459367,0.1221266,0.71906037,0.6811043,0.36150972,0.40802237,0.37226578,0.30140555
0.14022388,0.12626562,0.68721803,0.62816111,0.36148541,0.42008577,0.35834937,0.33916694
0.14685867,0.13040528,0.70794555,0.63301616,0.36146109,0.43214785,0.4179569,0.35614707
0.15464745,0.1345443,0.69647989,0.624055,0.36143678,0.45977576,0.45230897,0.39165209
0.16255386,0.13868396,0.68456757,0.62709795,0.36141247,0.500872,0.46044161,0.40959378
0.17480068,0.14282298,0.70613534,0.61842762,0.36138788,0.51980097,0.44109353,0.39528312
0.1893447,0.14696264,0.71521441,0.6257098,0.36136357,0.52948034,0.44312787,0.38549564
0.20395408,0.15110166,0.71782211,0.62085476,0.36133926,0.53915839,0.46744597,0.41864013
0.21963902,0.15524132,0.70138574,0.62323969,0.36131494,0.549027,0.4468194,0.40862701
0.24209232,0.15938034,0.68495379,0.63225917,0.36129063,0.55905727,0.44731546,0.41269717
0.25764829,0.16352,0.69089742,0.6353447,0.36126604,0.56908885,0.48061593,0.41778618
0.27326221,0.16765902,0.72726824,0.63070681,0.36124173,0.57843571,0.47057572,0.44831848
0.28778523,0.17179868,0.69228898,0.62357119,0.36121742,0.57091301,0.45121043,0.41138327
0.2957155,0.1759377,0.69272679,0.63060283,0.3611931,0.56350991,0.4399903,0.41138327
0.31010213,0.17900063,0.7183528,0.61961471,0.36116879,0.5590507,0.45874842,0.40972916
0.31460506,0.18202921,0.69415226,0.6264008,0.3611442,0.55771543,0.48487551,0.41193521
0.32120293,0.1850578,0.70726598,0.62553945,0.36111989,0.56872612,0.48585825,0.46049078
0.32707974,0.18808638,0.69140894,0.62821943,0.36109558,0.57693748,0.49353864,0.45211961
0.32905419,0.19111497,0.72453081,0.61963351,0.36107127,0.58279636,0.53171839,0.46595816
0.33130934,0.19414355,0.71721183,0.62782041,0.36104668,0.60018373,0.53169335,0.48350065
0.33143836,0.19678291,0.69655802,0.62906007,0.36102236,0.61723466,0.52087539,0.4576894
0.33033436,0.19851407,0.68594439,0.6318141,0.36099805,0.63372572,0.5458257,0.49826432
0.33248437,0.2002446,0.71566401,0.59936118,0.36097374,0.65021678,0.53909989,0.49217557
0.3337617,0.20197513,0.69616885,0.62910074,0.36094943,0.67455779,0.55060639,0.52356702
0.33373556,0.20370566,0.69422302,0.62545427,0.36092484,0.69153381,0.5457678,0.52067365
0.33258951,0.20543619,0.72107991,0.62135622,0.36090053,0.67439745,0.5503028,0.49791024
0.32795019,0.20716735,0.70401114,0.62934437,0.36087621,0.65726242,0.46127412,0.46295718
0.32117267,0.21121225,0.69174651,0.62373156,0.3608519,0.64632401,0.47156315,0.42516628
0.31250043,0.2207292,0.68802584,0.61617889,0.36082759,0.63440255,0.47455049,0.42516628
0.30470063,0.23024615,0.73054225,0.61558304,0.360803,0.65576024,0.50924839,0.45308638
0.29332157,0.23976374,0.71225438,0.61882933,0.36077869,0.65910366,0.51916968,0.47692938
0.28105612,0.2492807,0.72077919,0.63372596,0.36075437,0.66431068,0.55463437,0.49966675
0.27000024,0.25717587,0.71000636,0.60173691,0.36073006,0.7155778,0.58243901,0.52174804
0.25751214,0.26410944,0.68280748,0.6153747,0.36070575,0.72345271,0.54556124,0.5129603
0.24653446,0.24865997,0.70934891,0.63898847,0.36068116,0.69419645,0.49425066,0.44653941
0.23310432,0.18028597,0.67632138,0.63085836,0.36065685,0.64602173,0.38583791,0.3515024
0.22867351,0.11191196,0.68835015,0.60944075,0.36063253,0.58165823,0.33209083,0.28632772
0.21299428,0.07455773,0.69454143,0.54555664,0.36060822,0.51729603,0.26627701,0.23556784
0.20037483,0.0734562,0.73559403,0.54471408,0.36058391,0.45512073,0.30655525,0.26426727
0.19174928,0.07235403,0.71871838,0.55077119,0.36055932,0.39326479,0.33875092,0.29334333
0.18032132,0.07125249,0.7132332,0.53259028,0.36053501,0.37825619,0.43690437,0.34305139
0.17244041,0.09830687,0.67599118,0.45009937,0.3605107,0.43105309,0.51899754,0.46010893
0.16691246,0.13264651,0.71045597,0.45171772,0.36048638,0.58224043,0.71332175,0.65926921
0.16577948,0.16698551,0.70225694,0.45916105,0.36046207,0.69529779,0.79418963,0.74790851
0.16802214,0.20132515,0.68604463,0.45211943,0.36043748,0.79040527,0.84095426,0.82512879
0.17842145,0.23566479,0.680614,0.44932319,0.36041317,0.84917801,0.87682425,0.85109799
0.19836906,0.27000379,0.68679054,0.49429779,0.36038886,0.84057106,0.87927171,0.84532686
0.21980688,0.26876297,0.73508694,0.52974148,0.36036454,0.8245229,0.79796254,0.77375101
0.24305996,0.25831557,0.72470181,0.51999724,0.36033996,0.80847342,0.77230333,0.72323933
0.2633626,0.24786816,0.71451862,0.52088315,0.36031564,0.79806991,0.73021454,0.69528625
0.27572479,0.23742076,0.71764522,0.57049487,0.49750797,0.79249754,0.74289783,0.69528625
0.29126314,0.22697335,0.74414832,0.57157415,0.5578014,0.78692517,0.69394708,0.66969195
0.30002334,0.21652594,0.72270143,0.58323409,0.57264862,0.7729443,0.64960331,0.62483511
0.29919796,0.20607854,0.73586675,0.57005018,0.57471933,0.75176929,0.61257061,0.5753631
0.30356236,0.20581587,0.75709841,0.57590855,0.57679004,0.73059297,0.61339843,0.58776625
0.30236845,0.21784499,0.76167554,0.57844503,0.57886075,0.71060472,0.61422781,0.55368102
0.29921102,0.22979714,0.76335455,0.57471608,0.58093146,0.71996735,0.61974086,0.59550911
0.29142791,0.2417493,0.74856624,0.58357479,0.66933045,0.72932867,0.65483311,0.6172502
0.28778544,0.25370083,0.74432079,0.57348563,0.68700898,0.7615722,0.70989625,0.67096594
0.28114021,0.26565298,0.7228459,0.57383592,0.70468779,0.76397068,0.69931928,0.67512636
0.27207412,0.27760514,0.74867238,0.55905247,0.72236632,0.75912903,0.68063784,0.65823648
0.27007865,0.28955666,0.75100148,0.57949554,0.72862348,0.75428737,0.67946575,0.62848003
0.26423592,0.30150882,0.74637276,0.56837505,0.72138249,0.74944441,0.65546062,0.62848871
0.26108926,0.31346034,0.74740464,0.57399669,0.7141415,0.7459827,0.69652755,0.66954095
0.26099853,0.3254125,0.75884524,0.58035229,0.64218468,0.77663205,0.76554309,0.71905982
0.25877924,0.33736466,0.75998473,0.56933578,0.42331246,0.80728009,0.79379998,0.75333597
0.25985941,0.34931618,0.76354619,0.58063468,0.39076267,0.83792944,0.84588204,0.8138087
0.26112009,0.36467152,0.76220327,0.57792362,0.38604687,0.86857748,0.84840931,0.8138087
0.26104438,0.38016424,0.73832999,0.57579498,0.38133134,0.89715297,0.82355914,0.80035026
0.26110233,0.39565632,0.72121258,0.56345478,0.37661582,0.87446396,0.76988561,0.72432066
0.25987024,0.41114903,0.73934271,0.62074119,0.37190001,0.85177626,0.72948375,0.69139486
0.25879944,0.39482317,0.75366373,0.62384513,0.36718449,0.81984684,0.66934103,0.64496029
0.25086179,0.36998204,0.76746438,0.62955233,0.36246896,0.78405881,0.65108524,0.61810936
0.24772766,0.34514155,0.7700603,0.62012577,0.35775316,0.74827211,0.63489977,0.58982303
0.24305907,0.32030042,0.78263154,0.70137702,0.47633976,0.7124854,0.61028747,0.58475832
0.23424841,0.29545992,0.76232415,0.7010647,0.48074723,0.65754498,0.56217705,0.53495827
0.22523033,0.27061879,0.73454741,0.70320639,0.48515471,0.58647228,0.51700546,0.44635543
0.21616254,0.24577766,0.73646671,0.70168856,0.48956219,0.5040656,0.47014381,0.41423151
0.21055479,0.24398163,0.77194127,0.69788287,0.49396966,0.4216576,0.43700296,0.39291913
0.20405831,0.24318728,0.76592246,0.69484684,0.49837714,0.30463913,0.40409996,0.31431725
0.20051857,0.24239292,0.72692035,0.56240504,0.62574664,0.19587671,0.38197581,0.28749757
0.19736928,0.24159857,0.7044003,0.5549126,0.67842997,0.17409847,0.41494922,0.31215634
0.19955626,0.24080486,0.75782515,0.55245592,0.72207788,0.14572012,0.40619063,0.31215634
0.20280008,0.24001051,0.75988154,0.55159418,0.739689,0.11639815,0.39810807,0.31215634
0.21299436,0.23921616,0.73510168,0.54487484,0.7561682,0.08707618,0.37404191,0.28394117
0.23421432,0.2384218,0.75069339,0.55799237,0.81207819,0.06954292,0.37897908,0.28745071
0.25995344,0.23762745,0.72175652,0.5617877,0.89308093,0.05460135,0.35973116,0.29096025
0.29457457,0.2368331,0.717601,0.5685266,0.97408339,0.0609846,0.39099886,0.30650497
0.33271792,0.22196811,0.72266311,0.60010091,0.9938329,0.06752819,0.41590066,0.33627357
0.37961995,0.20327382,0.66781721,0.75981062,0.99691645,0.06752162,0.40917015,0.32145783
0.42876907,0.20222889,0.70710088,0.75933639,1.0,0.00489685,0.41041266,0.30319851
0.48578106,0.21177319,0.66813415,0.70268037,0.91279176,0.00891054,0.39048558,0.28459205
0.54390959,0.22131749,0.62360558,0.64649358,0.89734308,0.04254058,0.46694834,0.34660953
0.59622469,0.23086116,0.62520205,0.64747387,0.8818944,0.08760318,0.4631238,0.35901268
0.64760287,0.24040546,0.66327694,0.64343644,0.86644572,0.13467132,0.47883511,0.38449415
0.70005732,0.24994976,0.682237,0.64154338,0.85099703,0.16083911,0.50598407,0.38909717
0.74463082,0.25949342,0.68790644,0.63953828,0.83554835,0.18006511,0.46776677,0.39560249
0.78595876,0.26903772,0.66243227,0.6861508,0.74406304,0.19928979,0.49084394,0.39498285
0.8161783,0.27858202,0.68605938,0.66480686,0.69631903,0.21851578,0.50034427,0.42661904
0.85312355,0.28812569,0.62558974,0.6507428,0.54089424,0.27608993,0.5441153,0.47189418
0.87433112,0.29766999,0.73117759,0.69782801,0.53587094,0.32743854,0.55981879,0.47083368
0.89426278,0.31951306,0.7310346,0.70011817,0.53084763,0.3465515,0.54640158,0.47116346
0.89865882,0.34891169,0.7031134,0.70155696,0.52582433,0.41799613,0.60237235,0.51026306
0.90444647,0.31847131,0.57107994,0.70537531,0.52080103,0.48944207,0.62214294,0.54520398
0.8985525,0.327814,0.56944957,0.70020373,0.51577773,0.55934772,0.62871696,0.55334777
0.89554828,0.34721678,0.64715308,0.70044967,0.51075443,0.59119171,0.63824703,0.59330306
0.88092444,0.36661893,0.65323675,0.70264507,0.49059298,0.62303439,0.65239817,0.60157183
0.87079856,0.38602171,0.66049234,0.70776792,0.37913824,0.65487839,0.70256326,0.63268211
0.849538,0.40542385,0.71945986,0.70560322,0.37879372,0.70019201,0.73752406,0.69194507
0.82513132,0.42482663,0.73837716,0.74811193,0.37844893,0.72056139,0.74085567,0.66337235
0.79607561,0.44422877,0.69401075,0.74427362,0.37810413,0.72571189,0.67939846,0.62375899
0.75912788,0.46363155,0.66719514,0.75083373,0.37775961,0.73226074,0.69757758,0.66699297
0.72455327,0.48303433,0.70578155,0.75368522,0.37741481,0.7399924,0.73369638,0.68343852
0.68880993,0.50243648,0.66047023,0.74936118,0.37707002,0.74772538,0.69118977,0.67047995
0.65187001,0.47700197,0.6697483,0.76236514,0.37672522,0.74418088,0.70613743,0.66026028
0.61528058,0.48668174,0.66924563,0.75531891,0.3763807,0.73902644,0.67383847,0.62798016
0.57963347,0.4963615,0.65582382,0.74302821,0.37603591,0.733872,0.67681642,0.63905725
0.54383388,0.50343625,0.66712143,0.75291019,0.37569111,0.72871624,0.69445879,0.646722
0.51239532,0.50392215,0.67792227,0.75298117,0.37534632,0.72690259,0.66110981,0.6110035
0.48245319,0.50440741,0.64500972,0.74682047,0.3750018,0.72431354,0.60513904,0.57528326
0.45419214,0.50489267,0.68997757,0.61927017,0.374657,0.71696958,0.60727352,0.53956476
0.42540263,0.50537793,0.64846357,0.55114988,0.3743122,0.74211753,0.57380718,0.55163987
0.40295675,0.50586383,0.6630912,0.54965776,0.37396768,0.73071125,0.6154359,0.5741273
0.38070292,0.50634909,0.66688999,0.55338211,0.37362289,0.71930366,0.59771529,0.55018711
0.35150975,0.50683435,0.66544094,0.54612832,0.37327809,0.70356303,0.54502293,0.52624691
0.33704199,0.50731961,0.67260661,0.55227635,0.3729333,0.67108032,0.5223495,0.49654774
0.31018395,0.47214746,0.68463538,0.67576659,0.37258878,0.63859629,0.49574511,0.46754631
0.29208678,0.43553225,0.70957739,0.74619047,0.37224398,0.60156368,0.40854889,0.38657697
0.27202184,0.39891704,0.69841245,0.73599771,0.37189918,0.55694923,0.3405114,0.31123296
0.25310104,0.36230183,0.63904693,0.62837866,0.37155439,0.52989169,0.35014945,0.2865065
0.23530525,0.32568725,0.69042423,0.66160776,0.37120987,0.51785458,0.32782498,0.28002374
0.22091284,0.28907204,0.68253329,0.57567182,0.37086507,0.46970484,0.33366822,0.29357244
0.20743337,0.25245683,0.66377077,0.56807195,0.37052028,0.45711837,0.41346885,0.35212204
0.19842499,0.22865109,0.70830376,0.59626644,0.37017576,0.4445306,0.44234543,0.40946187
0.19288169,0.21998382,0.72633218,0.70015616,0.36983096,0.42779377,0.46974477,0.41661807
0.18936391,0.22378068,0.72682011,0.68875175,0.36948617,0.40405469,0.43331768,0.37958219
0.19050313,0.25772346,0.67472933,0.68590295,0.36914137,0.40786598,0.48558597,0.3955348
0.19284714,0.25909338,0.66199151,0.68781481,0.36879685,0.42317554,0.49059825,0.45824134
0.20402422,0.26046394,0.66039357,0.68911125,0.36845205,0.4384851,0.48718839,0.45824134
0.22285259,0.26183386,0.64049745,0.63994383,0.36810726,0.44374337,0.45491291,0.41965203
0.23540752,0.26320442,0.64955146,0.6318141,0.36776246,0.44039995,0.47250833,0.4368335
0.25666737,0.26457434,0.68216477,0.59240473,0.36741794,0.43705653,0.42142466,0.38282617
0.2778232,0.2659449,0.64464266,0.54652504,0.36707315,0.40519808,0.38866876,0.34956365
0.29803373,0.26731546,0.67233685,0.50993301,0.36672835,0.36916166,0.38866876,0.35509525
0.31799092,0.26868538,0.64640276,0.50206802,0.36638355,0.33312656,0.35387697,0.35035859
0.33267076,0.23522659,0.69269289,0.50918484,0.36603903,0.29906676,0.35387697,0.33319621
0.34370334,0.23258978,0.6702893,0.45476527,0.36569424,0.27530139,0.31660016,0.32593761
0.35156032,0.28264981,0.64904879,0.36707669,0.36534944,0.29019434,0.32948844,0.31916674
0.35814292,0.28795461,0.66440464,0.37441336,0.36500492,0.3050886,0.3936388,0.35755992
0.37282265,0.29326003,0.69772552,0.38180489,0.36466013,0.31998286,0.39068745,0.36663577
0.38969288,0.29856546,0.69145611,0.37828389,0.36431533,0.33487581,0.38695836,0.37727374
0.4152695,0.30387025,0.65349177,0.37658996,0.36397054,0.34977007,0.40585575,0.40603391
0.43532045,0.30917568,0.69002474,0.37969927,0.36362602,0.36547916,0.43448821,0.42086006
0.46327553,0.31163505,0.65781535,0.38103831,0.36328122,0.38152864,0.42111794,0.42516628
0.48667253,0.31397995,0.67239876,0.37652358,0.36293642,0.39754789,0.43918439,0.40266843
0.50918378,0.31632421,0.6617247,0.38703863,0.36259163,0.41345938,0.43286857,0.42318934
0.53152195,0.3186691,0.65553637,0.36902807,0.36224711,0.42936955,0.45639328,0.45114763
0.54920996,0.32101336,0.68290182,0.37729017,0.36190231,0.44527972,0.4778821,0.45563609
0.56361341,0.2639727,0.67859741,0.3817953,0.36155752,0.46118989,0.519093,0.4963707
0.57942772,0.27939227,0.68013049,0.38155589,0.361213,0.48304304,0.48818209,0.50461517
0.59040295,0.29481185,0.67403945,0.37986464,0.3608682,0.51491726,0.50806222,0.49732011
0.60182875,0.31023079,0.68661069,0.38040409,0.3605234,0.5467928,0.5127005,0.56549925
0.60614603,0.32565036,0.67630958,0.37740374,0.36017861,0.57728444,0.54544857,0.57378364
0.60922149,0.3410693,0.67668106,0.37796237,0.43662965,0.60757238,0.57708715,0.57927185
0.6084215,0.35648888,0.67730756,0.45590095,0.47649779,0.63512276,0.58153921,0.58475832
0.60852377,0.36644594,0.69816038,0.53941436,0.47910199,0.59654592,0.57267264,0.55911369
0.60062244,0.33816664,0.66541441,0.52779816,0.48170647,0.59617399,0.50538472,0.52613756
0.59033989,0.31290831,0.68517786,0.53042327,0.48431096,0.59580337,0.52231977,0.52984497
0.57155544,0.30879536,0.68083069,0.52379065,0.48691544,0.59543144,0.55053127,0.52457719
0.56141898,0.30468241,0.67419865,0.51673752,0.48951992,0.59505952,0.54421545,0.53824912
0.54567484,0.3005701,0.66531859,0.52730935,0.49212412,0.5946889,0.55231523,0.54149831
0.52133343,0.29645715,0.6507396,0.52346683,0.4947286,0.59431697,0.55516955,0.53874205
0.50004439,0.29234484,0.69119224,0.52877615,0.49733308,0.59394504,0.57555044,0.55172665
0.47774056,0.2882319,0.68139233,0.53212641,0.49993756,0.59357443,0.51843106,0.51704435
0.46538183,0.28411895,0.64992441,0.52947636,0.50254177,0.59289234,0.54119055,0.50264864
0.45269976,0.28000664,0.6300961,0.53158696,0.50514625,0.58453378,0.54895701,0.52970612
0.44358935,0.27589369,0.65931452,0.52544468,0.50775073,0.57617522,0.56448837,0.57569115
0.43628866,0.27178138,0.66216841,0.52948326,0.51035521,0.56781667,0.53330047,0.52016857
0.42800665,0.26766844,0.67304295,0.5286058,0.51295969,0.55743024,0.50596842,0.48069233
0.42006501,0.26355549,0.69059523,0.5317765,0.51556389,0.54362286,0.48843716,0.46219695
0.41195069,0.25944318,0.6829829,0.52670353,0.51816837,0.52981678,0.48001502,0.46710718
0.4050818,0.25533023,0.71024959,0.62343613,0.52077285,0.49067482,0.45515703,0.45856244
0.39805099,0.25121792,0.69088268,0.62820025,0.52337733,0.44109912,0.42425551,0.389906
0.38957129,0.24710497,0.64423139,0.55827169,0.52598181,0.41418484,0.40250223,0.38166153
0.38058702,0.24299203,0.60412074,0.55379994,0.52858602,0.40666214,0.43453828,0.40202623
0.37025954,0.23887972,0.66162888,0.55612809,0.5311905,0.37296375,0.41411514,0.39201311
0.36674811,0.24448724,0.66414962,0.50460412,0.39677533,0.32021811,0.37313428,0.33993411
0.36789927,0.26145481,0.6279439,0.31371837,0.39645043,0.35031023,0.42130886,0.38087527
0.37385677,0.28669598,0.63511546,0.26160814,0.39612524,0.41831417,0.49719731,0.46756193
0.38344107,0.31407789,0.67324785,0.23930079,0.39580034,0.47518915,0.56069355,0.52079515
0.39369464,0.34146044,0.68849166,0.24667352,0.39547544,0.52510392,0.56395787,0.52871157
0.40850516,0.36884235,0.67386845,0.2564592,0.39515053,0.58904556,0.59383441,0.59321107
0.42493729,0.39622426,0.6821854,0.36989902,0.39482563,0.63475871,0.62777804,0.60729956
0.44339955,0.4021237,0.66617947,0.37415783,0.39450073,0.64462996,0.56677151,0.57365346
0.4648068,0.3954369,0.66536429,0.35314692,0.39417582,0.65450251,0.58830571,0.57390861
0.4809662,0.3887501,0.67527181,0.37419543,0.39385092,0.66067549,0.58993944,0.57666486
0.49042497,0.3820633,0.67915168,0.37403467,0.39352601,0.65279926,0.55425097,0.55463738
0.49892736,0.37537651,0.68066117,0.37778242,0.39320083,0.64492303,0.55964196,0.54600933
0.5060309,0.36868971,0.67231621,0.37543547,0.39287593,0.6370468,0.51913525,0.52817525
0.50444562,0.36200291,0.67654102,0.36743811,0.39255103,0.62917057,0.52212416,0.5349739
0.49835514,0.35531611,0.67136835,0.37211322,0.39222612,0.65121429,0.54976449,0.52446263
0.48813054,0.34862931,0.68572917,0.37270024,0.39190122,0.65875933,0.56550553,0.56301723
0.47714565,0.34194252,0.67876251,0.3585794,0.39157631,0.66043104,0.5353708,0.52820649
0.46587443,0.33525572,0.65907277,0.37765006,0.39125141,0.67838354,0.56638499,0.56633238
0.45076562,0.32856892,0.6919632,0.43903567,0.39092651,0.65881584,0.58486613,0.58121234
0.4338852,0.32188212,0.68226943,0.45482205,0.39060133,0.63924815,0.55582993,0.53991537
0.41589791,0.31519533,0.69200595,0.54602971,0.39027642,0.61967914,0.53120667,0.50509942
0.40104534,0.30893591,0.68710305,0.62780122,0.38995152,0.60881959,0.51793343,0.47656142
0.38595244,0.30552192,0.68827939,0.62216079,0.38962661,0.59923485,0.48431529,0.47983317
0.37126354,0.30210792,0.67504774,0.62112908,0.38930171,0.59063842,0.49094096,0.47382425
0.35784452,0.29869393,0.66924563,0.62977946,0.38897681,0.5837137,0.49768868,0.47932982
0.34577896,0.29527994,0.66803391,0.62959952,0.3886519,0.5756469,0.4952068,0.4881488
0.3359475,0.29186594,0.66325925,0.63367877,0.388327,0.53936867,0.47589472,0.4404628
0.32784056,0.28845195,0.67087305,0.62645759,0.3880021,0.50309175,0.45541837,0.40552709
0.31776081,0.28503796,0.68081448,0.6239211,0.38767692,0.46681483,0.41564559,0.40095532
0.31141465,0.28162396,0.65938528,0.61924561,0.38735201,0.44952733,0.40660532,0.36580959
0.30466739,0.27820997,0.66939894,0.61127665,0.38702711,0.4401647,0.43383096,0.38867887
0.30000594,0.27479597,0.67367976,0.62699704,0.3867022,0.43080338,0.42081592,0.40545766
0.29976048,0.27138198,0.65222698,0.55245592,0.3863773,0.44377228,0.47002645,0.43463266
0.30074684,0.26997008,0.66216841,0.55110269,0.3860524,0.48202582,0.49752594,0.47524924
0.30415543,0.27329313,0.67419865,0.61401188,0.38572749,0.47244108,0.47067587,0.44272265
0.31124647,0.27661681,0.6796116,0.59799836,0.38540259,0.46285503,0.45742297,0.41489107
0.3201762,0.27993986,0.66373981,0.59680589,0.38507741,0.45777287,0.42290346,0.410203
0.33109969,0.28326291,0.66174386,0.60005218,0.3847525,0.45456875,0.42209286,0.40116881
0.34110813,0.28658596,0.68035161,0.60940277,0.3844276,0.45136464,0.40202651,0.39670464
0.34733011,0.289909,0.68566431,0.59887851,0.3841027,0.44816053,0.43242571,0.40289928
0.36180314,0.29323269,0.67087305,0.59814991,0.38377779,0.44184824,0.45033097,0.40909391
0.37639715,0.29655573,0.67453475,0.60088936,0.38345289,0.4342388,0.42998294,0.40550279
0.38982924,0.29987878,0.66287598,0.60406467,0.38312798,0.42662936,0.43328482,0.40539171
0.39850155,0.30320183,0.65348882,0.60553185,0.38280308,0.41901992,0.43020359,0.40775396
0.41410244,0.30652551,0.68619205,0.59444896,0.3824779,0.41141048,0.41600394,0.40067934
0.42086049,0.30984856,0.64673001,0.60183129,0.382153,0.40560549,0.37738291,0.3901594
0.4377097,0.31317161,0.66815331,0.60213401,0.38182809,0.40006466,0.41775503,0.4048901
0.45115198,0.31649465,0.69028124,0.60623206,0.38150319,0.39452383,0.38561883,0.37921422
0.46442953,0.3198177,0.66078864,0.60184088,0.38117828,0.388983,0.39928955,0.35208212
0.47355528,0.32314138,0.66755335,0.60373356,0.38085338,0.38344217,0.40661784,0.36192167
0.48568234,0.32646443,0.66413488,0.48774843,0.38052848,0.38194394,0.42425238,0.38787005
0.49113803,0.32978748,0.64347664,0.3892628,0.38020357,0.48033834,0.46181243,0.44730831
0.4991427,0.33311052,0.66975272,0.366416,0.37987867,0.52440738,0.53709059,0.52049835
0.50374222,0.33643421,0.65434971,0.37139804,0.37955349,0.5514912,0.51697573,0.51172103
0.51235143,0.33945961,0.66048644,0.37625884,0.37922859,0.54368988,0.45515547,0.47783367
0.51806067,0.34231139,0.66066923,0.37002179,0.37890368,0.53588856,0.49045272,0.47649372
0.52924498,0.34516317,0.67658524,0.37487684,0.37857878,0.52993375,0.46516282,0.43467605
0.54148952,0.29106523,0.6861773,0.36922298,0.37825387,0.53111262,0.4751827,0.46422075
0.54504814,0.31254261,0.67455244,0.38134678,0.37792897,0.53229281,0.49327418,0.4569986
0.55174309,0.33401935,0.6846,0.37674151,0.37760407,0.56854344,0.52613492,0.49492488
0.55272668,0.3554961,0.67465858,0.37778242,0.37727916,0.59320118,0.55294587,0.5190317
